bom_id,oper,part_id,qty
MA024197,2300,1081G1250B,0.098
MA024197,2410,1101L70540,24.000
MA024158,2070,121100211A,1000.000
MA024158,2430,1011TR076A,2.344
MA024158,2070,1071F76004,0.707
MA024158,2200,1091A07T21,9.462
MA024158,2300,1081G1250B,0.098
MA024158,2410,1101L70540,24.000
YK010630,2070,120101107A,0.000
YK010630,2070,1071P10764,0.000
YK010630,2200,1091A08T41,0.000
YK010630,2300,108192HF42,0.000
YK010630,3720,1011CA106A,0.014
6A008248,2052,1221C20040,6000.000
6A008248,2070,121101916A,1000.000
6A008248,2434,1011TR727A,9.167
6A008248,2070,1071F350L1,0.040
6A008248,2130,1071F76004,1.008
6A008248,2200,1091A06C41,116.994
6A008248,2300,1081E770A1,0.297
6A008248,2052,1101T70525,8.680
6A008248,2070,SUBMATWNV419,1000.000
6A008248,2130,SUBMATWNV537,1000.000
6A008248,2052,SUBMATSNV401,1000.000
X2132422,2070,121101822A,1000.000
X2132422,2430,1011TR726A,9.821
X2132422,2070,1071F76004,1.653
X2132422,2130,1071F76004,1.653
X2132422,2200,1091A06C41,37.516
X2132422,2300,1081760LB7,0.510
X2132422,2410,1101L70542,132.000
X2132422,2070,SUBMATWCM526,1000.000
X2132422,2130,SUBMATWNV521,1000.000
XJ024089,2070,121101766A,1000.000
XJ024089,2430,1011TR076A,2.292
XJ024089,2070,1071F310JB,0.445
XJ024089,2130,1071F310JB,0.445
XJ024089,3130,1071F310JB,0.445
XJ024089,3330,1071F310JB,0.445
XJ024089,2200,1091A07T41,23.832
XJ024089,3200,1091A07T41,26.546
XJ024089,3400,1091A07T41,36.500
XJ024089,3600,1091A10T41,36.800
XJ024089,2300,1081G1250B,0.099
XJ024089,2410,1101L70540,24.000
XJ024089,2070,SUBMATWVG022,1000.000
XJ024089,2130,SUBMATWVG022,1000.000
XJ024089,3130,SUBMATWVG022,1000.000
XJ024089,3330,SUBMATWVG022,1000.000
KE162044,2070,121102264A,1000.000
KE162044,2430,1011TR687A,4.545
KE162044,2070,1071F76004,0.408
KE162044,2130,1071F76001,0.463
KE162044,2200,1091G08PA4,275.264
KE162044,2300,1081760LB7,0.168
KE162044,2410,1101G30530,162.000
KE162044,2070,SUBMATWAS116,1000.000
KE162044,2130,SUBMATWAS117,1000.000
XU084013,2300,10819740Z2,0.191
XU084013,2410,1101L70545,84.000
XU084013,2430,1011TR057B,6.791
XU084013,2070,121101167A,1000.000
XU084013,2070,1071F76004,0.992
XU084013,2130,1071F310V4,0.992
XU084013,2200,1091A09C21,259.570
XU084013,3200,1091A09C21,266.280
XU084013,2130,SUBMATWBU022,1000.000
XU084013,2070,SUBMATWBU021,1000.000
AC048145,2070,120100338A,1000.000
AC048145,2430,1011TR140A,4.231
AC048145,2070,1071P49001,1.441
AC048145,2200,1091A10C41,122.896
AC048145,2300,1081G770G1,0.182
XW048002,2200,1091A08C41,61.328
XW048002,3200,1091A08C41,65.222
XW048002,2300,1081G1250B,0.157
XW048002,2410,1101L70535,48.000
XW048002,2070,SUBMATWIS014,1000.000
XW048002,2130,SUBMATWIS014,1000.000
XW048002,2070,121101883A,1000.000
XW048002,2430,1011TR076A,2.292
XW048002,2070,1071F310JB,1.186
XW048002,2130,1071F310JB,1.186
IA000018,3720,1011CA207B,0.008
6A008233,2052,1221C20040,7000.000
6A008233,2070,121101916A,1000.000
6A008233,2434,1011TR727A,9.167
6A008233,2070,1071F350L1,0.040
6A008233,2130,1071F76004,1.048
6A008233,2200,1091A06C41,78.844
6A008233,2300,1081E770A1,0.297
6A008233,2052,1101T70525,8.680
6A008233,2070,SUBMATWNV448,1000.000
6A008233,2130,SUBMATWNV511,1000.000
6A008233,2052,SUBMATSNV381,1000.000
6A008205,2052,1221C20040,7000.000
6A008205,2070,121101916A,1000.000
6A008205,2434,1011TR727A,9.167
6A008205,2070,1071F350L1,0.040
6A008205,2130,1071F76001,1.008
6A008205,2200,1091A06C41,78.844
6A008205,2300,1081E770A1,0.297
6A008205,2052,1101T70525,8.680
6A008205,2052,SUBMATSNV319,1000.000
6A008205,2070,SUBMATWNV448,1000.000
6A008205,2130,SUBMATWNV196,1000.000
6A008245,2052,1221C20040,7000.000
6A008245,2070,121101916A,1000.000
6A008245,2434,1011TR727A,9.167
6A008245,2070,1071F350L1,0.042
6A008245,2130,1071F76004,1.048
6A008245,2200,1091A06C41,80.594
6A008245,2300,1081E770A1,0.297
6A008245,2052,1101T70525,8.680
6A008245,2070,SUBMATWNV448,1000.000
6A008245,2130,SUBMATWNV536,1000.000
6A008245,2052,SUBMATSNV397,1000.000
6A008244,2052,1221C20040,7000.000
6A008244,2070,121101916A,1000.000
6A008244,2434,1011TR727A,9.167
6A008244,2070,1071F350L1,0.042
6A008244,2130,1071F76004,1.008
6A008244,2200,1091A06C41,80.594
6A008244,2300,1081E770A1,0.297
6A008244,2052,1101T70525,8.680
6A008244,2070,SUBMATWNV448,1000.000
6A008244,2130,SUBMATWNV535,1000.000
6A008244,2052,SUBMATSNV396,1000.000
6A008232,2052,1221C20040,7000.000
6A008232,2070,121101916A,1000.000
6A008232,2434,1011TR753A,9.167
6A008232,2070,1071F350L1,0.040
6A008232,2130,1071F76001,1.008
6A008232,2200,1091A06C41,78.844
6A008232,2300,1081E770A1,0.297
6A008232,2052,1101T70525,8.680
6A008232,2070,SUBMATWNV448,1000.000
6A008232,2130,SUBMATWNV207,1000.000
6A008232,2052,SUBMATSNV380,1000.000
XT345065,2070,121102136A,1000.000
XT345065,2430,1011TR755A,7.237
XT345065,2070,1071F350L2,0.010
XT345065,2130,1071F350L2,0.038
XT345065,3130,1071F76004,0.317
XT345065,3330,1071F76004,0.132
XT345065,4130,1071F76004,0.823
XT345065,4330,1071F310JB,1.008
XT345065,4530,1071F76001,3.240
XT345065,4730,1071F76001,1.008
XT345065,5130,1071F76001,3.240
XT345065,2200,1091A07C41,266.438
XT345065,3200,1091A08C41,245.858
XT345065,3400,1091A08C41,196.228
XT345065,2300,1081GE100C,0.368
XT345065,2052,1101T70525,8.680
XT345065,2410,1101L70528,345.000
XT345065,2052,1221C20016,5000.000
XT345065,2052,1221R20006,1000.000
XT345065,2052,1221R20005,1000.000
XT345065,2052,1221R20007,1000.000
XT345065,2052,1221R20008,1000.000
XT345065,2052,SUBMATSNV281,1000.000
XT345065,2070,SUBMATWNV022,1000.000
XT345065,2130,SUBMATWNV023,1000.000
XT345065,3130,SUBMATWNV157,1000.000
XT345065,3330,SUBMATWNV220,1000.000
XT345065,4130,SUBMATWNV221,1000.000
XT345065,4330,SUBMATWNV390,1000.000
XT345065,4530,SUBMATWNV391,3000.000
XT345065,4730,SUBMATWNV392,1000.000
XT345065,5130,SUBMATWNV391,3000.000
XT345065,2052,1221I20010,1000.000
XT345080,2052,1221C20016,7000.000
XT345080,2052,1221I20010,1000.000
XT345080,2052,1221R20006,1000.000
XT345080,2052,1221R20005,1000.000
XT345080,2052,1221R20072,1000.000
XT345080,2052,1221BA0007,1000.000
XT345080,2052,1221BF0001,1000.000
XT345080,2070,121102197A,1000.000
XT345080,2430,1011TR755A,7.237
XT345080,2070,1071F76004,0.944
XT345080,2130,1071F76004,0.151
XT345080,3130,1071F76004,0.317
XT345080,3330,1071F310JB,1.412
XT345080,4130,1071F76001,4.236
XT345080,4330,1071F76001,1.412
XT345080,4530,1071F76001,4.236
XT345080,2200,1091A07C41,250.996
XT345080,3200,1091A07C41,162.304
XT345080,3400,1091A07C41,154.120
XT345080,2300,1081GE100C,0.318
XT345080,2052,1101T70525,8.680
XT345080,2410,1101L70528,345.000
XT345080,2052,SUBMATSNV364,1000.000
XT345080,2070,SUBMATWNV070,1000.000
XT345080,2130,SUBMATWNV069,1000.000
XT345080,3130,SUBMATWNV157,1000.000
XT345080,3330,SUBMATWNV444,1000.000
XT345080,4130,SUBMATWNV445,3000.000
XT345080,4330,SUBMATWNV478,1000.000
XT345080,4530,SUBMATWNV445,3000.000
6A008251,2052,1221C20040,7000.000
6A008251,2070,121101916A,1000.000
6A008251,2434,1011TR753A,9.167
6A008251,2070,1071F350L1,0.040
6A008251,2130,1071F76004,1.048
6A008251,2200,1091A06C41,78.844
6A008251,2300,1081E770A1,0.297
6A008251,2052,1101T70525,8.680
6A008251,2070,SUBMATWNV448,1000.000
6A008251,2130,SUBMATWNV540,1000.000
6A008251,2052,SUBMATSNV407,1000.000
6A008252,2070,1071F350L1,0.040
6A008252,2130,1071F76004,1.048
6A008252,2200,1091A06C41,78.844
6A008252,2300,1081E770A1,0.297
6A008252,2052,1101T70525,8.680
6A008252,2070,SUBMATWNV448,1000.000
6A008252,2052,1221C20040,7000.000
6A008252,2070,121101916A,1000.000
6A008252,2434,1011TR753A,9.167
6A008252,2130,SUBMATWNV541,1000.000
6A008252,2052,SUBMATSNV408,1000.000
6A008254,2052,1221C20040,7000.000
6A008254,2070,121101916A,1000.000
6A008254,2434,1011TR753A,9.167
6A008254,2070,1071F350L1,0.042
6A008254,2130,1071F76004,1.008
6A008254,2200,1091A06C41,80.594
6A008254,2300,1081E770A1,0.297
6A008254,2052,1101T70525,8.680
6A008254,2070,SUBMATWNV448,1000.000
6A008254,2130,SUBMATWNV544,1000.000
6A008254,2052,SUBMATSNV410,1000.000
XT345078,2052,1221C20016,5000.000
XT345078,2052,1221R20006,1000.000
XT345078,2052,1221R20005,1000.000
XT345078,2052,1221R20007,1000.000
XT345078,2052,1221R20008,1000.000
XT345078,2052,1221I20010,1000.000
XT345078,2070,121101905A,1000.000
XT345078,2430,1011TR439A,7.237
XT345078,2070,1071F350L2,0.010
XT345078,2130,1071F350L2,0.038
XT345078,3130,1071F76004,0.317
XT345078,3330,1071F76004,0.132
XT345078,4130,1071F76004,0.823
XT345078,4330,1071F310JB,1.008
XT345078,4530,1071F76001,1.008
XT345078,4730,1071F76001,2.016
XT345078,2200,1091A07C41,266.298
XT345078,3200,1091A08C41,172.958
XT345078,3400,1091A08C41,179.458
XT345078,2300,1081GE100C,0.162
XT345078,2052,1101T70525,8.680
XT345078,2410,1101L70530,345.000
XT345078,2052,SUBMATSNV339,1000.000
XT345078,2070,SUBMATWNV022,1000.000
XT345078,2130,SUBMATWNV023,1000.000
XT345078,3130,SUBMATWNV157,1000.000
XT345078,3330,SUBMATWNV220,1000.000
XT345078,4130,SUBMATWNV221,1000.000
XT345078,4330,SUBMATWNV360,1000.000
XT345078,4530,SUBMATWNV361,1000.000
XT345078,4730,SUBMATWNV361,2000.000
MA024273,2070,121102322A,1000.000
MA024273,2430,1011TR076A,2.292
MA024273,2070,1071F350L1,0.015
MA024273,2200,1091G07PA4,16.272
MA024273,2300,1081760LB7,0.099
MA024273,2410,1101L70540,24.000
MV090072,2070,121101966A,1000.000
MV090072,2430,1011TR435A,4.583
MV090072,2070,1071F350L1,0.062
MV090072,2200,1091A07T21,44.778
MV090072,2300,1081760LB7,0.225
MV090072,2410,1101L70545,90.000
EP078012,2070,121102340A,1000.000
EP078012,2430,1011TR819A,6.875
EP078012,2070,1071P62022,4.004
EP078012,2200,1091A06C21,72.508
EP078012,2300,1081G77105,0.248
EP078012,2410,1101L73245,78.000
TS054019,2070,120100715A,1000.000
TS054019,2300,108197HF02,0.720
TS054019,2410,1231BAS00A,0.070
TS054019,2430,1011TR585A,10.185
TS054019,2200,1091A08T21,69.600
TS054019,2130,1071F76004,2.643
TS054019,2070,SUBMATWVE001,1000.000
TS054019,2130,SUBMATWVE002,1000.000
TS054019,3130,SUBMATWVE041,1000.000
TS054019,2070,1071P81431,4.960
TS054019,3130,1071P550E1,1.799
YQ008094,2070,120100119A,1000.000
YQ008094,2430,1011TR011A,2.344
YQ008094,2070,1071F76004,0.337
YQ008094,2130,1071F76004,0.046
YQ008094,2200,1091A08T21,45.694
YQ008094,2300,108192HF42,0.130
YQ008094,2410,1231BAS00A,0.070
YQ008094,2070,SUBMATWAB126,1000.000
YQ008094,2130,SUBMATWAB123,1000.000
YQ008241,2070,120101119A,1000.000
YQ008241,2430,1011TR011A,2.344
YQ008241,2070,1071P49002,1.137
YQ008241,2200,1091A07T21,21.880
YQ008241,2300,108192HF4B,0.117
YQ008241,2410,1231BAS00A,0.070
YQ008243,2070,120101119A,1000.000
YQ008243,2430,1011TR011A,2.344
YQ008243,2070,1071P49002,1.833
YQ008243,2200,1091A07T21,21.114
YQ008243,2300,108192HF4B,0.117
YQ008243,2410,1231BAS00A,0.070
EL096009,2070,121101303A,1000.000
EL096009,2430,1011TR698A,5.556
EL096009,2070,1071P62022,1.668
EL096009,2200,1091G08PA1,72.000
EL096009,2300,1081G750V2,0.207
EL096009,2410,1101L70545,96.000
4A048001,2070,1071F76004,0.407
4A048001,2200,1091G08PA4,21.028
4A048001,2300,1081760LB7,0.068
4A048001,2410,1101G30535,48.000
4A048001,2070,121100451A,1000.000
4A048001,2430,1011TR694A,2.455
FG008032,2070,120101094A,1000.000
FG008032,2430,1011TU092A,11.957
FG008032,2070,1071F76001,0.084
FG008032,2200,1091G08PA4,22.654
FG008032,2300,1081631LV1,0.135
FG008032,2410,1231BAS00A,0.070
D5016051,2052,1221C20008,4000.000
D5016051,2052,1221C20005,2000.000
D5016051,2070,121101809A,1000.000
D5016051,2430,1011TR588B,11.224
D5016051,2070,1071F76004,0.082
D5016051,2130,1071F76004,1.467
D5016051,2200,1091A07T41,214.964
D5016051,2300,1081G1250B,0.471
D5016051,2052,1101T70525,8.680
D5016051,2052,SUBMATSAW017,1000.000
D5016051,2070,SUBMATWAW097,1000.000
D5016051,2130,SUBMATWAW099,1000.000
EI096029,2070,121102378A,1000.000
EI096029,2430,1011TR584A,5.556
EI096029,2070,1071P62022,4.128
EI096029,2200,1091A07T21,81.022
EI096029,2300,10819240HF,0.207
EI096029,2410,1101L70545,96.000
AB036109,2070,1071P49001,1.036
AB036109,2200,1091A07C41,82.190
AB036109,2300,1081G770G1,0.159
AB036109,2430,1011TR139A,2.245
AB036109,2070,120100233A,1000.000
X0252003,2070,121101986C,1000.000
X0252003,2430,1011TR726A,9.821
X0252003,2070,1071F76004,3.160
X0252003,2130,1071F76004,3.160
X0252003,2200,1091A07C41,107.000
X0252003,3200,1091A07C41,154.800
X0252003,2300,10819740Z2,0.374
X0252003,2410,1101L73247,252.000
X0252003,2070,SUBMATWGJ088,2000.000
X0252003,2130,SUBMATWGJ088,2000.000
2J044045,2052,1221C20007,6000.000
2J044045,2052,1221D20001,1000.000
2J044045,2070,121100331A,1000.000
2J044045,2070,1071F76004,0.177
2J044045,2130,1071F40001,1.350
2J044045,2200,1091A06C41,49.728
2J044045,3200,1091A06C41,33.878
2J044045,2300,1081A381C1,0.136
2J044045,2052,1101T70525,8.680
2J044045,2052,SUBMATSHQ311,1000.000
2J044045,2070,SUBMATWHQ147,1000.000
2J044045,2130,SUBMATWHQ179,1000.000
2J044032,2052,1221C20007,6000.000
2J044032,2052,1221D20001,1000.000
2J044032,2070,121102226A,1000.000
2J044032,2070,1071F76004,0.175
2J044032,2130,1071F40001,1.350
2J044032,2200,1091A06C41,49.728
2J044032,3200,1091A06C41,33.878
2J044032,2300,1081A381C1,0.193
2J044032,2052,1101T70525,8.680
2J044032,2070,SUBMATWHQ147,1000.000
2J044032,2130,SUBMATWHQ178,1000.000
2J044032,2052,SUBMATSHQ287,1000.000
NY132102,2070,121002158A,1000.000
NY132102,2430,1010TR316A,9.821
NY132102,2070,1071F76004,1.976
NY132102,2200,1091A06C21,89.620
NY132102,2300,1081760LB7,0.510
NY132102,2410,1101GA4545,132.000
NY132102,2070,SUBMATWLW045,2000.000
EF096063,2070,121102011A,1000.000
EF096063,2430,1010TR276A,5.789
EF096063,2070,1071P62022,3.951
EF096063,2200,1091A06T21,80.218
EF096063,2300,1081G771S1,0.250
EF096063,2410,1101G30245,96.000
YZ008604,2300,108192HF36,0.000
YZ008604,2070,120100008A,0.000
YZ008604,3720,1011CA139A,0.014
YZ008604,2070,1241FAC26S,0.000
OF016610,2300,108192HF36,0.000
OF016610,2070,120100169A,0.000
OF016610,3720,1011CA214A,0.014
OF016610,2070,1241FAC26S,0.000
