process_id,remark
345XT057,A0801CB1285(UTC)
345XT057,A0803CB1323(KNS)
345XT057,A0801CB1285(UTC)
345XT057,A0803CB1323(KNS)
345XT057,A0801CB1285(UTC)
345XT057,A0803CB1323(KNS)
0086A182,A0803CB1212(KNS)
0086A183,A0803CB1212(KNS)
0086A185,A0803CB1212(KNS)
345XT056,A0801CB1072(UTC)
345XT056,A0803CB1294(KNS)
345XT056,A0801CB1072(UTC)
345XT056,A0803CB1294(KNS)
345XT056,A0801CB1072(UTC)
345XT056,A0803CB1294(KNS)
024MA257,A0803CB1057(KNS)
090MV069,A0801CB0744
078EP009,A0801CB1264(UTC)
078EP009,A0803CB1264(KNS)
054TS014,A0801CB0929
008YQ085,A0803CB0859 (KNS)
008YQ208,A0803CB1365(KNS)
008YQ210,A0803CB1365(KNS)
096EL009,A0803CB1080(KNS)
0484A001,A0803CB1109(KNS)
008FG032,A0803CB1278(KNS)
016D5016ENG,A0801CB0934(UTC)
016D5016ENG,A0803CB0934(KNS)
096EI027,A0801CB1277(UTC)
096EI027,A0803CB1277(KNS)
036AB062,A0803CB0430
252X0003,A0801CB1176(UTC)
252X0003,A0803CB1176(KNS)
252X0003,A0801CB1176(UTC)
252X0003,A0803CB1176(KNS)
0442J034,A0803CB1181(KNS)
0442J034,A0803CB1181(KNS)
0442J026,A0803CB1181(KNS)
0442J026,A0803CB1181(KNS)
132NY085,A0801CB1176(UTC)
096EF058,A0801CB1265(UTC)
096EF058,A0803CB1265(KNS)
345XT059,A0801CB1285(UTC)
345XT059,A0803CB1323(KNS)
345XT059,A0801CB1285(UTC)
345XT059,A0803CB1323(KNS)
345XT059,A0801CB1285(UTC)
345XT059,A0803CB1323(KNS)
0086A180,A0803CB1212(KNS)
0086A181,A0803CB1212(KNS)
153XT164,A0801CB1072(UTC)
153XT164,A0803CB1294(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
345XT066,A0801CB1285(UTC)
345XT066,A0803CB1323(KNS)
153XT189,A0801CB1072(UTC)
153XT189,A0803CB1294(KNS)
153XT190,A0801CB1072(UTC)
153XT190,A0803CB1294(KNS)
024MA258,A0801CB1057(UTC)
024MA258,A0803CB1057(KNS)
008YD083,A0803CB1038(KNS)
024XJ074,A0801CB1129 (UTC)
024XJ074,A0803CB1129 (KNS)
024XJ074,A0801CB1129 (UTC)
024XJ074,A0803CB1129 (KNS)
153XT188,A0801CB1072(UTC)
153XT188,A0803CB1294(KNS)
008Y6113,A0803CB1233(KNS)
153XT019,A0803CB1091(KNS)
153XT021,A0803CB1091(KNS)
391KJ002,A0803CB1039(KNS)
391KJ002,A0803CB1039(KNS)
391KJ002,A0803CB1039(KNS)
096EF048,A0801CB1257(UTC)
008YQ149,A0803CB1050(KNS)
054NB025,A0801CB0248
060EM004,A0801CB1291(UTC)
178NN002,A0801CB1332
084UC178,A0801CB1250(UTC)
084UC178,A0803CB1250(KNS)
024MA218,A0801CB1057(UTC)
054TN110,A0801CB0891 (UTC)
054TN110,A0803CB0808 (KNS)
084RB003,A0801CB0747 (UTC)
084RB003,A0803CB0747 (KNS)
084UC193,A0801CB1250(UTC)
084UC193,A0803CB1250(KNS)
054TN104,A0801CB0549(UTC)
054TN104,A0803CB0549(KNS)
060NR008,A0801CB0569 (UTC)
060NR008,A0803CB0569 (KNS)
096EL015,A0801CB1092(UTC)
096EL021,A0801CB1102(UTC)
008YQ203,A0803CB1365(KNS)
024XJ085,A0801CB1129(UTC)
024XJ085,A0801CB1129(UTC)
162KE022,A0801CB0818 (UTC)
162KE022,A0803CB0818 (KNS)
162KE022,A0801CB0818 (UTC)
162KE022,A0803CB0818 (KNS)
008YD091,A0803CB1034(KNS)
008YQ168,A0803CB0883(KNS)
066TN073,A0801CB0841 (UTC)
066TN073,A0803CB0841 (KNS)
054NB027,A0801CB0248
008Y6076,A0803CB0913(KNS)
048TW396,A0801CB0864
024MA230,A0801CB1057
054NB026,A0801CB0248
008YD089,A0803CB1034(KNS)
008YB023,A0803CB0783
024MA072,A0801CB0373 (UTC)
024MA072,A0803CB0373 (KNS)
060NR020,A0801CB0724 (UTC)
024MA061,A0801CB0373 (UTC)
024MA061,A0803CB0373 (KNS)
008Y6079,A0803CB0913(KNS)
008YQ207,A0803CB1365(KNS)
054NB046,A0801CB1193(UTC)
054NB046,A0803CB1193(KNS)
048TW557,A0803CB0850(KNS)
008YM116,A0803CB0918(KNS)
008YM158,A0803CB0918(KN)
162KE042,A0801CB0818 (UTC)
162KE042,A0803CB0818 (KNS)
162KE042,A0801CB0818 (UTC)
162KE042,A0803CB0818 (KNS)
008YM141,A0803CB0832(KNS)
008Y6056,A0803CB0913(KNS)
090NC083,A0801CB0622 (UTC)
090NC083,A0803CB0622 (KNS)
024MA238,A0801CB1057(UTC)
024MA238,A0803CB1057(KNS)
008YQ037,A0803CB0883
008YQ182,A0803CB1341(KNS)
024MA248,A0801CB1057(UTC)
024MA248,A0803CB1057(KNS)
008YQ170,A0803CB1050(KNS)
096EL081,A0801CB1307
008YQ188,A0803CB1365(KNS)
096EL078,A0803CB1240(KNS)
008YQ133,A0803CB1228(KNS)
060NR034,A0803CB1184(KNS)
067KQ001,A0803CB1135(KNS)
008YQ132,A0803CB1228(KNS)
008YQ092,A0803CB0974(KNS)
084UC200,A0803CB1017 (KNS)
048TP076,A0801CB0831 (UTC)
048TP076,A0803CB0831 (KNS)
048TP094,A0801CB1000 (UTC)
048TP094,A0803CB1000 (KNS)
048TP199,A0801CB1000(UTC)
048TP199,A0803CB1000(KNS)
008Y6089,A0803CB0926(KNS)
008Y6090,A0803CB0926(KNS)
048TP073,A0801CB0831(UTC)
024MA084,A0801CB0373
052XY004,A0801CB0572(UTC)
024XJ053,A0801CB0533
024XJ053,A0801CB0533(UTC)
090NC061,A0801CB0622
078EA001,A0801CB1021(UTC)
200KX010,A0801CB1032
200KX010,A0801CB1032
096EF033,A0801CB1087(UTC)
096EF033,A0803CB1087(KNS)
086TA127,A0801CB0462(UTC)
048TP083,A0801CB0912
090NC056,A0801CB0622
096EA004,A0801CB1021
084CT004,A0801CB0786
084CT004,A0803CB0786
126CT002,A0801CB0754
054MF003,A0801CB0248
048MA364,A0801CB1057
048MA366,A0801CB1057
048MA363,A0801CB1057
048MA365,A0801CB1057
084UC015,A0801CB0641
096EF039,A0801CB1087 (UTC)
096EF039,A0803CB1087 (KNS)
200KX003,A0801CB1032(UTC)
200KX003,A0801CB1032(UTC)
096EF044,A0801CB1211(UTC)
096EF044,A0801CB1205(UTC)
052AC032,A0803CB0595(KNS)
032YF074,A0803CB0634
032YF073,A0803CB0634
032YB007,A0803CB0783(KNS)
072AF132,A0803CB0424
032YB010,A0803CB0783(KNS)
096EF006,A0801CB0889(UTC)
096EF006,A0803CB0889(KNS)
054TN054,A0801CB0515(UTC)
054TN054,A0803CB0515(KNS)
054TS043,A0801CB0960 (UTC)
054TS043,A0801CB0960(UTC)
084XU014,A0801CB0486(UTC)
084XU014,A0803CB0486(KNS)
084XU014,A0801CB0486(UTC)
084XU014,A0803CB0486(KNS)
0225N013,A0803CB1267(KNS)
0223R009,A0803CB1090(KNS)
0442J030,A0803CB1294(KNS)
0442J030,A0803CB1294(KNS)
0415L018,A0803CB1253(KNS)
0225N003,A0803CB1267
0282J106,A0803CB0991(KNS)
028DX019,A0801CB0486(UTC)
028DX019,A0803CB0486(KNS)
078EP001,A0801CB1264(UTC)
078EP001,A0803CB1264(KNS)
132NY052,A0801CB1176(UTC)
096EC002,A0801CB0644 (UTC)
096EC002,A0803CB0644 (KNS)
048TW473,A0801CB1150(UTC)
048TW473,A0803CB1150(KNS)
078EN010,A0801CB1169(UTC)
078EN010,A0803CB1169(KNS)
078U9034,A0801CB0823(UTC)
078U9034,A0803CB0823(KNS)
048TW516,A0801CB1153(UTC)
048TW516,A0803CB1153(KNS)
090NC073,A0801CB0622
048TW497,A0801CB1151(UTC)
132X2271,A0801CB1176(UTC)
132X2271,A0803CB1295(KNS)
0086B027,A0803CB1212(KNS)
132X2292,A0801CB1176(UTC)
132X2292,A0803CB1295(KNS)
132X2293,A0801CB1176(UTC)
132X2293,A0803CB1295(KNS)
132X2293,A0801CB1176(UTC)
132X2293,A0803CB1294(KNS)
153XT144,A0801CB1072(UTC)
153XT144,A0803CB1294(KNS)
036RP001,A0801CB1314(UTC)
048TV269,A0801CB0655(UTC)
048TV269,A0803CB0655(KNS)
016D5020,A0801CB0934(UTC)
016D5020,A0803CB0934(KNS)
153XT134,A0801CB1072(UTC)
153XT134,A0803CB1294(KNS)
100X6001,A0801CB1200 (UTC)
100X6001,A0803CB1200 (KNS)
008YM153,A0803CB1069(KNS)
008YD104,A0803CB0635(KNS)
024MA181,A0801CB1057(UTC)
008YM178,A0803CB1069(KNS)
008YQ119,A0803CB1174(KNS)
008Y6100,A0803CB0913(KNS)
056TH174,A0801CB0493(UTC)
096EI024,A0801CB1277(UTC)
024MA174,A0801CB1057(UTC)
008YB031,A0803CB0783 (KNS)
054TS017,A0801CB0777
054NR001,A0801CB0569
060EM003,A0801CB1260(UTC)
048TW407,A0801CB0864 (UTC)
008YD098,A0803CB1020(KNS)
008YD052,A0803CB1020
008YM157,A0803CB0918(KNS)
060NR038,A0801CB0745(UTC)
060NR038,A0803CB0745(KNS)
008YB027,A0803CB0783
008YD128,A0803CB1340(KNS)
090NC086,A0801CB0744(UTC)
008YQ126,A0803CB0974(KNS)
008YQ126,A0803CB0974(KNS)
063NW066,A0801CB1232(UTC)
024XJ081,A0801CB1057(UTC)
066TN089,A0801CB0902 (UTC)
066TN089,A0803CB0902 (KNS)
008YD050,A0803CB1020(KNS)
008YB026,A0803CB0783 (KNS)
063NW072,A0801CB1232(UTC)
024MA262,A0801CB1057(UTC)
008YM142,A0803CB0918(KNS)
008FG013,A0803CB1278(KNS)
067N5010,A0803CB1135(KNS)
084UC147,A0803CB1017 (KNS)
024MA191,A0803CB1097(KNS)
067N5016,A0803CB1135(KNS)
063NW078,A0803CB1255(KNS)
008YM174,A0803CB1069(KNS)
008YQ187,A0803CB1168(KNS)
084UC097,A0803CB0785
063NW059,A0803CB1255(KNS)
016D5004,A0801CB0930
064MR023,A0801CB0746(UTC)
064MR023,A0803CB0746(KNS)
048TP319,A0801CB1346(UTC)
048TP319,A0803CB1346(KNS)
024MA080,A0801CB0533(UTC)
024MA080,A0803CB0533(KNS)
048TP091ENG,A0801CB1173(UTC)
064MR022,A0801CB0746
008Y6103,A0803CB1233(KNS)
024XJ049,A0801CB0871(UTC)
024XJ049,A0803CB0871(KNS)
024XJ049,A0801CB0871(UTC)
024XJ049,A0803CB0871(KNS)
162KE035,A0803CB0818(KNS)
064MR019,A0801CB0746
048TP189,A0801CB0967
024MA037,A0801CB0373
024XJ098,A0801CB1190
024XJ098,A0801CB1190
024XJ098,A0801CB1190
024XJ098,A0801CB1190
064MR027,A0801CB0746(UTC)
064MR027,A0803CB0746(KNS)
048TP074,A0801CB0831 (UTC)
048TP074,A0803CB0831 (KNS)
054NO015,A0801CB0373(UTC)
054NO015,A0803CB0373(KNS)
054NO014,A0801CB0373(UTC)
200N7031,A0801CB1032(UTC)
200N7031,A0803CB1032(KNS)
024MA070,A0801CB0700(UTC)
024MA070,A0803CB0700(KNS)
084UC088,A0801CB0660(UTC)
084UC088,A0803CB0660(KNS)
054MF020,A0801CB1193(UTC)
032YF069,A0803CB0634
054MF014,A0801CB0514
054MF007,A0801CB0514
054MF006,A0801CB0514
054TN128,A0801CB0758(UTC)
054TN128,A0803CB0758(KNS)
084UC087,A0801CB0660 (UTC)
084UC087,A0803CB0660 (KNS)
054TS022,A0801CB0960 (UTC)
054TS022,A0801CB0960(UTC)
0442J035,A0803CB1294(KNS)
0442J035,A0803CB1294(KNS)
0442J013,A0803CB1181(KNS)
0442J013,A0803CB1181(KNS)
0225S005,A0803CB1028(KNS)
078U9018,A0801CB0643 (UTC)
078U9018,A0803CB0643 (KNS)
048TW503,A0801CB0616
048TW498,A0801CB1152(UTC)
048TW511,A0801CB0564(UTC)
132X2309,A0801CB1176(UTC)
132X2309,A0803CB1295(KNS)
0086A038,A0803CB1212(KNS)
153XT094,A0803CB1294(KNS)
153XT097,A0803CB1294(KNS)
132X2283,A0801CB1176(UTC)
132X2283,A0803CB1295(KNS)
132X2296,A0801CB1176(UTC)
132X2296,A0803CB1295(KNS)
153XT136,A0801CB1072(UTC)
153XT136,A0803CB1294(KNS)
153XT136,A0801CB1072(UTC)
153XT136,A0803CB1294(KNS)
008YD097,A0803CB0635(KNS)
008Y6112,A0803CB1233(KNS)
008YQ120,A0803CB1174(KNS)
008YD112,A0803CB0635(KNS)
064MR059,A0801CB0746(UTC)
064MR059,A0803CB0746(KNS)
084UC192,A0801CB0660(UTC)
084UC192,A0803CB0660(KNS)
096EF063,A0801CB1087(UTC)
096EF063,A0803CB1087(KNS)
0086A076,A0803CB1212(KNS)
0343A001,A0803CB1094(KNS)
0343A001,A0803CB1094 (KNS)
056TH123ENG,A0801CB1375(UTC)
056TH123ENG,A0801CB1375(UTC)
153XT186,
153XT186,A0801CB1072(UTC)
153XT186,A0803CB1294(KNS)
153XT186,
153XT186,A0801CB1072(UTC)
153XT186,A0803CB1294(KNS)
200KX011,A0801CB1248(UTC)
200KX011,A0803CB1248(KNS)
200KX011,A0801CB1248(UTC)
200KX011,A0803CB1248(KNS)
024MA256,A0801CB1057(UTC)
024MA256,A0803CB1057(KNS)
048TP082,A0801CB0912
0086A124,A0803CB1212(KNS)
056TH175,A0801CB0493(UTC)
008YQ204,A0803CB1365(KNS)
008YQ204,A0803CB1365(KNS)
078EN014,A0801CB1338(UTC)
078EN014,A0803CB1338(KNS)
345XT064,A0801CB1285(UTC)
345XT064,A0803CB1323(KNS)
345XT064,A0801CB1285(UTC)
345XT064,A0803CB1323(KNS)
008YQ211,A0803CB1357(KNS)
096EA011,A0801CB1021
132Y2001ENG,A0803CB1389(KNS)
008Y6116,A0803CB1229(KNS
096EL089,A0801CB1141(UTC)
096EL089,A0803CB1141(KNS)
008YQ156,A0803CB1050(KNS)
054NB052,A0801CB1193(UTC)
054NB052,A0803CB1193(KNS)
008YQ042,A0803CB0883 (KNS)
008YQ096,A0803CB0974(KNS)
008YQ209,A0803CB1359(KNS)
0225N010,A0803CB1267(KNS)
132X2347,A0801CB1176(UTC)
132X2347,A0803CB1295(KNS)
024MA215,A0801CB1057(UTC)
008YD088,A0803CB0635(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
345XT053,A0801CB1285(UTC)
345XT053,A0803CB1323(KNS)
0086A172,A0803CB1212(KNS)
024XW002ENG,A0801CB1129(UTC)
054NR004,A0801CB0745(UTC)
054NR004,A0803CB0745(KNS)
048MA324,A0803CB1097(KNS)
008DR011,A0803CB1198(KNS)
024MA145,A0801CB0700(UTC)
060MV003,A0801CB0248
048TG295,A0801CB0325
024MA161,A0801CB1057(UTC)
008YD103,A0803CB1034(KNS)
084UC156,A0801CB1043
010YK030,A0803CB1315(KNS)
132X2364,A0801CB1176(UTC)
132X2364,A0803CB1295(KNS)
132X2364,A0801CB1176(UTC)
132X2364,A0803CB1295(KNS)
0086A123,A0803CB1212(KNS)
024MA202,A0801CB1057(UTC)
048TP101,A0801CB0912(UTC)
153XT191,A0801CB1072(UTC)
153XT191,A0803CB1294(KNS)
100X6008,A0801CB1200(KNS)
100X6008,A0801CB1200(UTC)
024XJ078,A0801CB1190(UTC)
024XJ078,A0801CB1190(UTC)
024XJ078,A0801CB1190(UTC)
024XJ078,A0801CB1190(UTC)
096EL097,A0801CB1331(UTC)
096EL097,A0803CB1331(KNS)
048TW404,A0801CB0850 (UTC)
048TW404,A0803CB0850 (KNS)
084UC196,A0803CB1313(KNS)
063XM012,A0801CB1232
096EA007,A0801CB1206(UTC)
096EA007,A0803CB1206(KNS)
096EA007,A0801CB1099(UTC)
024MA102,A0801CB1057(UTC)
096EL088,A0801CB1331(UTC)
096EL088,A0803CB1331(KNS)
132X2263,A0801CB1176(UTC)
132X2263,A0803CB1295(KNS)
192X8001,A0803CB1295(KNS)
008YQ146,A0803CB1174(KNS)
008YQ151,A0803CB1050(KNS)
008YQ151,A0803CB1050(KNS)
008YB045,A0803CB0783(KNS)
063NW076,A0801CB1232(UTC)
008YD134,A0803CB1365(KNS)
016D5009,A0801CB0934(UTC)
008Y6091,A0803CB0926(KNS)
048TP212,A0801CB1173(UTC)
024XJ052,A0801CB0871(UTC)
024XJ052,A0803CB0871(KNS)
024XJ052,A0801CB0871(UTC)
024XJ052,A0803CB0871(KNS)
084UC028,A0801CB0641
054TN074,A0801CB0756 (UTC)
054TN074,A0803CB0756 (KNS)
0283W001,A0803CB1145(KNS)
0283W001,A0803CB1145(KNS)
0086A150,A0803CB1212(KNS)
008YD106,A0803CB0635(KNS)
008YQ128,A0803CB1050(KNS)
024MA169,A0801CB1057(UTC)
008YD009ENG,A0803CB0635
088Y2003,A0803CB1360(KNS)
0086B033,
0086B033,A0803CB1212(KNS)
0086B033,
0086B033,A0803CB1212(KNS)
0445R002,A0803CB1316(KNS)
078EN018,A0801CB1169(UTC)
078EN018,A0803CB1169(KNS)
040YF007,A0803CB1356(KNS)
096ELE14ENG,A0801CB1331(UTC)
096ELE14ENG,A0803CB1331(KNS)
008YB050,A0803CB1157(KNS)
024MA244,A0801CB1057(KNS)
024MA244,A0801CB1057(UTC)
048TW513,A0801CB1156 (UTC)
048TW513,A0803CB1156 (KNS)
153XT081,A0803CB1224(KNS)
024MA043,A0801CB0700 (UTC)
024MA043,A0803CB0700 (KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
345XT046,A0801CB1285(UTC)
345XT046,A0803CB1323(KNS)
0086A173,A0803CB1212(KNS)
060NR037,A0801CB0745(UTC)
060NR037,A0803CB0745(KNS)
048MA351,A0803CB1097(KNS)
008YM110,A0803CB0832(KNS)
048TR124,A0801CB1192(UTC)
048TR124,A0803CB1192(KNS)
064RK005,A0801CB0890(UTC)
0086A184,A0803CB1212(KNS)
024MA153,A0801CB1057(UTC)
0086A186,A0803CB1212(KNS)
016D5019,A0801CB0934(UTC)
016D5019,A0803CB0934(KNS)
066TS072,A0803CB0800(KNS)
024MA113,A0801CB1057(UTC)
048MA352,A0803CB1097(KNS)
200N7040,A0801CB1032(UTC)
200N7040,A0803CB1032(KNS)
0008W933,A0803CB1224(KNS)
0008W933,A0803CB1224(KNS)
0008W933,A0803CB1224(KNS)
132X2280,A0801CB1176(UTC)
132X2280,A0803CB1295(KNS)
132X2280,A0801CB1176(UTC)
132X2280,A0803CB1295(KNS)
153XT095,A0803CB1294(KNS)
024MA166,A0801CB1057(UTC)
056TH122ENG,A0801CB1375(UTC)
056TH122ENG,A0801CB1375(UTC)
096EA014,A0801CB1380(UTC)
096EA014,A0803CB1380(KNS)
008DR036,A0801CB1137(UTC)
008DR036,A0801CB1137(UTC)
084UC288ENG,A0801CB0660
008DR055,A0803CB1198(KNS)
078U9020,A0801CB0823 (UTC)
078U9020,A0803CB0823 (KNS)
008YME13ENG,A0803CB1007(KNS)
252X2008,A0803CB1176(KNS)
252X2008,A0803CB1176(KNS)
096EF058ENG,A0801CB1265(UTC)
096EF058ENG,A0803CB1265(KNS)
048LF046,A0801CB0231 (UTC)
048LF046,A0803CB0231 (KNS)
060MV015,A0801CB0815(UTC)
066TN076,A0801CB0759 (UTC)
066TN076,A0803CB0759 (KNS)
048TG077,A0801CB0070
066TS030,A0803CB0800(KNS)
153XT098,A0803CB1224(KNS)
153XT098,A0803CB1224(KNS)
0086A128,A0803CB1212(KNS)
008YK027,A0803CB0784 (KNS)
010YK026,A0803CB1315(KNS)
010YK024,A0803CB0784(KNS)
132X2313,A0801CB1176(UTC)
132X2313,A0803CB1295(KNS)
048TP216,A0803CB0831(KNS)
096EL063,A0803CB1239(KNS)
024MA099,A0801CB0700
048TP079,A0801CB0831
0225N004,A0803CB1267(KNS)
132X2362,A0801CB1176(UTC)
132X2362,A0803CB1295(KNS)
008Y6087,A0803CB0926(KNS)
024MA129,A0801CB0700
345XT063,A0801CB1285(UTC)
345XT063,A0803CB1323(KNS)
345XT063,A0801CB1285(UTC)
345XT063,A0803CB1323(KNS)
345XT063,A0801CB1285(UTC)
345XT063,A0803CB1323(KNS)
008YQ125,A0803CB1050(KNS)
008YQ125,A0803CB1174(KNS)
024MA031,A0801CB0533(KNS)
024MA031,A0801CB0533(UTC)
054MF022,A0801CB1193(UTC)
054MF022,A0803CB1193(KNS)
132NY069,A0801CB1176(UTC)
132NY069,A0803CB1176(KNS)
096EF053,A0801CB1265(UTC)
096EF053,A0803CB1265(KNS)
153XT147,A0801CB1072(UTC)
153XT147,A0803CB1294(KNS)
048TW394,A0801CB0850 (UTC)
048TW394,A0803CB0850 (KNS)
063NW089,A0801CB1232(UTC)
063NW089,A0803CB1232(KNS)
096EA005,A0801CB1021
060C3005,A0801CB0417
078EA007,A0801CB1380(UTC)
078EA007,A0803CB1380(KNS)
096EI026,A0801CB1385(UTC)
096EI026,A0803CB1385(KNS)
008YD133,A0803CB0635(KNS)
008FGE02ENG,A0803CB1278(KNS)
008FGE02ENG,A0803CB1278(KNS)
096EF050,A0801CB1265(UTC)
096EF050,A0803CB1265(KNS)
054NB051,A0801CB1193(UTC)
054NB051,A0803CB1193(KNS)
008Y6049,A0803CB0926(KNS)
162KE032,A0801CB0818(UTC)
162KE032,A0803CB0818(KNS)
132NY044,A0801CB1176(UTC)
